date,station_id,station_name,area_type,PM2_5,PM10,NO2,O3,AQI
2018-04-28,Tianhe,天河站,商业区,40.2,61.1,32.5,24.0,107
2018-04-28,Yuexiu,越秀站,居民区,37.9,72.9,32.5,24.0,104
2018-04-28,Baiyun,白云站,工业区,50.9,109.5,32.5,24.0,123
2018-04-29,Tianhe,天河站,商业区,30.9,66.2,32.5,24.0,94
2018-04-29,Yuexiu,越秀站,居民区,51.1,90.9,32.5,24.0,123
2018-04-29,Baiyun,白云站,工业区,57.9,108.7,32.5,24.0,133
2018-04-30,Tianhe,天河站,商业区,44.7,90.4,32.5,24.0,114
2018-04-30,Yuexiu,越秀站,居民区,50.3,92.1,32.5,24.0,122
2018-04-30,Baiyun,白云站,工业区,59.6,106.5,32.5,24.0,135
2018-05-01,Tianhe,天河站,商业区,45.7,66.6,38.0,35.0,115
2018-05-01,Yuexiu,越秀站,居民区,38.3,74.7,38.0,35.0,105
2018-05-01,Baiyun,白云站,工业区,62.7,110.5,38.0,35.0,140
2018-05-02,Tianhe,天河站,商业区,43.8,81.8,38.0,35.0,113
2018-05-02,Yuexiu,越秀站,居民区,44.1,72.6,38.0,35.0,113
2018-05-02,Baiyun,白云站,工业区,62.9,100.9,38.0,35.0,140
2018-05-03,Tianhe,天河站,商业区,46.3,67.6,38.0,35.0,116
2018-05-03,Yuexiu,越秀站,居民区,55.4,105.0,38.0,35.0,129
2018-05-03,Baiyun,白云站,工业区,63.5,126.7,38.0,35.0,141
2018-05-04,Tianhe,天河站,商业区,54.6,109.3,38.0,35.0,128
2018-05-04,Yuexiu,越秀站,居民区,34.8,53.7,38.0,35.0,100
2018-05-04,Baiyun,白云站,工业区,55.4,100.0,38.0,35.0,129
2018-05-05,Tianhe,天河站,商业区,47.1,77.9,38.0,35.0,117
2018-05-05,Yuexiu,越秀站,居民区,49.4,81.4,38.0,35.0,121
2018-05-05,Baiyun,白云站,工业区,55.5,84.3,38.0,35.0,129
2018-05-06,Tianhe,天河站,商业区,37.6,57.5,38.0,35.0,104
2018-05-06,Yuexiu,越秀站,居民区,41.0,82.4,38.0,35.0,109
2018-05-06,Baiyun,白云站,工业区,52.4,122.0,38.0,35.0,125
2018-05-07,Tianhe,天河站,商业区,46.9,86.1,38.0,35.0,117
2018-05-07,Yuexiu,越秀站,居民区,41.8,81.2,38.0,35.0,110
2018-05-07,Baiyun,白云站,工业区,55.8,101.9,38.0,35.0,130
2018-05-08,Tianhe,天河站,商业区,60.4,107.6,38.0,35.0,136
2018-05-08,Yuexiu,越秀站,居民区,56.3,93.4,38.0,35.0,130
2018-05-08,Baiyun,白云站,工业区,60.8,131.0,38.0,35.0,137
2018-05-09,Tianhe,天河站,商业区,39.6,85.5,38.0,35.0,107
2018-05-09,Yuexiu,越秀站,居民区,53.1,89.6,38.0,35.0,126
2018-05-09,Baiyun,白云站,工业区,66.9,133.5,38.0,35.0,146
2018-05-10,Tianhe,天河站,商业区,47.7,70.9,38.0,35.0,118
2018-05-10,Yuexiu,越秀站,居民区,42.8,74.9,38.0,35.0,111
2018-05-10,Baiyun,白云站,工业区,60.4,116.3,38.0,35.0,136
2018-05-11,Tianhe,天河站,商业区,44.8,68.7,38.0,35.0,114
2018-05-11,Yuexiu,越秀站,居民区,50.8,97.6,38.0,35.0,123
2018-05-11,Baiyun,白云站,工业区,66.3,133.6,38.0,35.0,145
2018-05-12,Tianhe,天河站,商业区,49.1,92.9,38.0,35.0,120
2018-05-12,Yuexiu,越秀站,居民区,47.5,69.8,38.0,35.0,118
2018-05-12,Baiyun,白云站,工业区,65.1,119.8,38.0,35.0,143
2018-05-13,Tianhe,天河站,商业区,45.4,70.2,38.0,35.0,115
2018-05-13,Yuexiu,越秀站,居民区,40.2,80.9,38.0,35.0,107
2018-05-13,Baiyun,白云站,工业区,60.8,117.7,38.0,35.0,137
2018-05-14,Tianhe,天河站,商业区,43.8,79.2,38.0,35.0,113
2018-05-14,Yuexiu,越秀站,居民区,54.8,93.0,38.0,35.0,128
2018-05-14,Baiyun,白云站,工业区,62.0,105.9,38.0,35.0,139
2018-05-15,Tianhe,天河站,商业区,40.8,70.9,38.0,35.0,108
2018-05-15,Yuexiu,越秀站,居民区,49.6,84.6,38.0,35.0,121
2018-05-15,Baiyun,白云站,工业区,72.6,117.8,38.0,35.0,154
2018-05-16,Tianhe,天河站,商业区,42.4,72.7,38.0,35.0,111
2018-05-16,Yuexiu,越秀站,居民区,58.5,107.5,38.0,35.0,134
2018-05-16,Baiyun,白云站,工业区,70.6,106.1,38.0,35.0,151
2018-05-17,Tianhe,天河站,商业区,45.4,89.8,38.0,35.0,115
2018-05-17,Yuexiu,越秀站,居民区,48.6,97.9,38.0,35.0,119
2018-05-17,Baiyun,白云站,工业区,56.4,117.4,38.0,35.0,131
2018-05-18,Tianhe,天河站,商业区,58.7,101.4,38.0,35.0,134
2018-05-18,Yuexiu,越秀站,居民区,44.8,93.7,38.0,35.0,114
2018-05-18,Baiyun,白云站,工业区,75.6,128.2,38.0,35.0,158
2018-05-19,Tianhe,天河站,商业区,40.9,71.3,38.0,35.0,108
2018-05-19,Yuexiu,越秀站,居民区,38.3,62.0,38.0,35.0,105
2018-05-19,Baiyun,白云站,工业区,51.9,85.5,38.0,35.0,124
2018-05-20,Tianhe,天河站,商业区,43.4,80.2,38.0,35.0,112
2018-05-20,Yuexiu,越秀站,居民区,59.2,94.7,38.0,35.0,135
2018-05-20,Baiyun,白云站,工业区,70.1,123.3,38.0,35.0,150
2018-05-21,Tianhe,天河站,商业区,43.3,83.9,38.0,35.0,112
2018-05-21,Yuexiu,越秀站,居民区,39.9,74.9,38.0,35.0,107
2018-05-21,Baiyun,白云站,工业区,62.7,118.9,38.0,35.0,140
2018-05-22,Tianhe,天河站,商业区,45.6,104.4,38.0,35.0,115
2018-05-22,Yuexiu,越秀站,居民区,43.4,73.6,38.0,35.0,112
2018-05-22,Baiyun,白云站,工业区,55.4,93.6,38.0,35.0,129
2018-05-23,Tianhe,天河站,商业区,39.5,80.5,38.0,35.0,106
2018-05-23,Yuexiu,越秀站,居民区,58.3,98.2,38.0,35.0,133
2018-05-23,Baiyun,白云站,工业区,53.5,101.3,38.0,35.0,126
2018-05-24,Tianhe,天河站,商业区,40.0,77.1,38.0,35.0,107
2018-05-24,Yuexiu,越秀站,居民区,49.5,74.1,38.0,35.0,121
2018-05-24,Baiyun,白云站,工业区,75.3,162.6,38.0,35.0,158
2018-05-25,Tianhe,天河站,商业区,39.6,68.3,38.0,35.0,107
2018-05-25,Yuexiu,越秀站,居民区,50.1,93.5,38.0,35.0,122
2018-05-25,Baiyun,白云站,工业区,67.2,147.9,38.0,35.0,146
2018-05-26,Tianhe,天河站,商业区,42.5,69.7,38.0,35.0,111
2018-05-26,Yuexiu,越秀站,居民区,38.1,63.0,38.0,35.0,104
2018-05-26,Baiyun,白云站,工业区,60.8,131.3,38.0,35.0,137
2018-05-27,Tianhe,天河站,商业区,40.3,74.3,38.0,35.0,108
2018-05-27,Yuexiu,越秀站,居民区,47.9,97.6,38.0,35.0,118
2018-05-27,Baiyun,白云站,工业区,84.3,142.8,38.0,35.0,170
2018-05-28,Tianhe,天河站,商业区,40.5,81.3,38.0,35.0,108
2018-05-28,Yuexiu,越秀站,居民区,52.9,114.8,38.0,35.0,126
2018-05-28,Baiyun,白云站,工业区,66.5,114.9,38.0,35.0,145
2018-05-29,Tianhe,天河站,商业区,47.5,96.1,38.0,35.0,118
2018-05-29,Yuexiu,越秀站,居民区,53.9,102.6,38.0,35.0,127
2018-05-29,Baiyun,白云站,工业区,70.9,144.2,38.0,35.0,151
2018-05-30,Tianhe,天河站,商业区,52.7,101.7,38.0,35.0,125
2018-05-30,Yuexiu,越秀站,居民区,46.8,85.7,38.0,35.0,117
2018-05-30,Baiyun,白云站,工业区,72.2,118.1,38.0,35.0,153
2018-05-31,Tianhe,天河站,商业区,46.1,79.3,38.0,35.0,116
2018-05-31,Yuexiu,越秀站,居民区,48.2,99.2,38.0,35.0,119
2018-05-31,Baiyun,白云站,工业区,62.9,113.8,38.0,35.0,140
2018-06-01,Tianhe,天河站,商业区,31.8,62.1,40.0,50.0,95
2018-06-01,Yuexiu,越秀站,居民区,48.3,107.7,40.0,50.0,119
2018-06-01,Baiyun,白云站,工业区,53.4,98.5,40.0,50.0,126
2018-06-02,Tianhe,天河站,商业区,41.5,87.8,40.0,50.0,109
2018-06-02,Yuexiu,越秀站,居民区,43.4,80.5,40.0,50.0,112
2018-06-02,Baiyun,白云站,工业区,61.1,112.3,40.0,50.0,137
2018-06-03,Tianhe,天河站,商业区,37.3,68.6,40.0,50.0,103
2018-06-03,Yuexiu,越秀站,居民区,51.1,81.5,40.0,50.0,123
2018-06-03,Baiyun,白云站,工业区,57.1,94.8,40.0,50.0,132
2018-06-04,Tianhe,天河站,商业区,47.2,70.5,40.0,50.0,117
2018-06-04,Yuexiu,越秀站,居民区,40.3,75.6,40.0,50.0,108
2018-06-04,Baiyun,白云站,工业区,69.2,123.6,40.0,50.0,149
2018-06-05,Tianhe,天河站,商业区,36.7,79.8,40.0,50.0,102
2018-06-05,Yuexiu,越秀站,居民区,34.4,46.9,40.0,50.0,99
2018-06-05,Baiyun,白云站,工业区,59.7,101.5,40.0,50.0,135
2018-06-06,Tianhe,天河站,商业区,33.9,65.8,40.0,50.0,98
2018-06-06,Yuexiu,越秀站,居民区,45.6,77.0,40.0,50.0,115
2018-06-06,Baiyun,白云站,工业区,45.2,89.3,40.0,50.0,115
2018-06-07,Tianhe,天河站,商业区,43.9,78.2,40.0,50.0,113
2018-06-07,Yuexiu,越秀站,居民区,56.2,89.1,40.0,50.0,130
2018-06-07,Baiyun,白云站,工业区,43.2,71.8,40.0,50.0,112
2018-06-08,Tianhe,天河站,商业区,39.7,73.4,40.0,50.0,107
2018-06-08,Yuexiu,越秀站,居民区,42.4,79.3,40.0,50.0,111
2018-06-08,Baiyun,白云站,工业区,45.5,95.0,40.0,50.0,115
2018-06-09,Tianhe,天河站,商业区,39.5,79.9,40.0,50.0,106
2018-06-09,Yuexiu,越秀站,居民区,46.3,87.5,40.0,50.0,116
2018-06-09,Baiyun,白云站,工业区,60.8,114.9,40.0,50.0,137
2018-06-10,Tianhe,天河站,商业区,43.9,90.6,40.0,50.0,113
2018-06-10,Yuexiu,越秀站,居民区,45.3,88.0,40.0,50.0,115
2018-06-10,Baiyun,白云站,工业区,55.2,115.4,40.0,50.0,129
2018-06-11,Tianhe,天河站,商业区,35.9,77.6,40.0,50.0,101
2018-06-11,Yuexiu,越秀站,居民区,43.7,66.2,40.0,50.0,112
2018-06-11,Baiyun,白云站,工业区,57.1,95.0,40.0,50.0,132
2018-06-12,Tianhe,天河站,商业区,45.0,75.2,40.0,50.0,114
2018-06-12,Yuexiu,越秀站,居民区,41.1,58.4,40.0,50.0,109
2018-06-12,Baiyun,白云站,工业区,52.2,68.7,40.0,50.0,125
2018-06-13,Tianhe,天河站,商业区,30.5,59.5,40.0,50.0,94
2018-06-13,Yuexiu,越秀站,居民区,49.2,92.7,40.0,50.0,120
2018-06-13,Baiyun,白云站,工业区,47.9,85.7,40.0,50.0,118
2018-06-14,Tianhe,天河站,商业区,40.0,62.7,40.0,50.0,107
2018-06-14,Yuexiu,越秀站,居民区,53.9,106.5,40.0,50.0,127
2018-06-14,Baiyun,白云站,工业区,54.1,97.8,40.0,50.0,127
2018-06-15,Tianhe,天河站,商业区,41.3,57.4,40.0,50.0,109
2018-06-15,Yuexiu,越秀站,居民区,42.4,70.5,40.0,50.0,111
2018-06-15,Baiyun,白云站,工业区,47.6,83.0,40.0,50.0,118
2018-06-16,Tianhe,天河站,商业区,50.8,97.9,40.0,50.0,123
2018-06-16,Yuexiu,越秀站,居民区,40.2,77.0,40.0,50.0,107
2018-06-16,Baiyun,白云站,工业区,67.8,134.5,40.0,50.0,147
2018-06-17,Tianhe,天河站,商业区,40.4,67.4,40.0,50.0,108
2018-06-17,Yuexiu,越秀站,居民区,48.6,91.3,40.0,50.0,119
2018-06-17,Baiyun,白云站,工业区,63.5,122.4,40.0,50.0,141
2018-06-18,Tianhe,天河站,商业区,46.3,78.4,40.0,50.0,116
2018-06-18,Yuexiu,越秀站,居民区,52.7,96.9,40.0,50.0,125
2018-06-18,Baiyun,白云站,工业区,73.4,122.1,40.0,50.0,155
2018-06-19,Tianhe,天河站,商业区,50.4,92.7,40.0,50.0,122
2018-06-19,Yuexiu,越秀站,居民区,39.7,67.6,40.0,50.0,107
2018-06-19,Baiyun,白云站,工业区,53.3,100.5,40.0,50.0,126
2018-06-20,Tianhe,天河站,商业区,43.1,72.7,40.0,50.0,112
2018-06-20,Yuexiu,越秀站,居民区,43.8,97.7,40.0,50.0,113
2018-06-20,Baiyun,白云站,工业区,70.5,133.1,40.0,50.0,151
2018-06-21,Tianhe,天河站,商业区,40.2,73.4,40.0,50.0,107
2018-06-21,Yuexiu,越秀站,居民区,48.0,76.7,40.0,50.0,119
2018-06-21,Baiyun,白云站,工业区,53.8,78.9,40.0,50.0,127
2018-06-22,Tianhe,天河站,商业区,42.4,81.8,40.0,50.0,111
2018-06-22,Yuexiu,越秀站,居民区,40.8,86.3,40.0,50.0,108
2018-06-22,Baiyun,白云站,工业区,45.7,68.9,40.0,50.0,115
2018-06-23,Tianhe,天河站,商业区,41.3,83.1,40.0,50.0,109
2018-06-23,Yuexiu,越秀站,居民区,55.1,94.1,40.0,50.0,129
2018-06-23,Baiyun,白云站,工业区,65.1,116.6,40.0,50.0,143
2018-06-24,Tianhe,天河站,商业区,39.0,77.0,40.0,50.0,106
2018-06-24,Yuexiu,越秀站,居民区,48.3,71.7,40.0,50.0,119
2018-06-24,Baiyun,白云站,工业区,68.4,142.0,40.0,50.0,148
2018-06-25,Tianhe,天河站,商业区,36.2,68.1,40.0,50.0,102
2018-06-25,Yuexiu,越秀站,居民区,47.3,87.5,40.0,50.0,118
2018-06-25,Baiyun,白云站,工业区,51.4,85.6,40.0,50.0,123
2018-06-26,Tianhe,天河站,商业区,39.8,81.1,40.0,50.0,107
2018-06-26,Yuexiu,越秀站,居民区,47.6,82.1,40.0,50.0,118
2018-06-26,Baiyun,白云站,工业区,62.5,76.9,40.0,50.0,139
2018-06-27,Tianhe,天河站,商业区,46.9,68.1,40.0,50.0,117
2018-06-27,Yuexiu,越秀站,居民区,41.6,65.6,40.0,50.0,109
2018-06-27,Baiyun,白云站,工业区,45.1,91.7,40.0,50.0,114
2018-06-28,Tianhe,天河站,商业区,37.2,69.5,40.0,50.0,103
2018-06-28,Yuexiu,越秀站,居民区,43.7,82.8,40.0,50.0,112
2018-06-28,Baiyun,白云站,工业区,56.6,87.4,40.0,50.0,131
2018-06-29,Tianhe,天河站,商业区,46.0,78.2,40.0,50.0,116
2018-06-29,Yuexiu,越秀站,居民区,33.7,57.8,40.0,50.0,98
2018-06-29,Baiyun,白云站,工业区,68.6,135.2,40.0,50.0,148
2018-06-30,Tianhe,天河站,商业区,37.9,65.6,40.0,50.0,104
2018-06-30,Yuexiu,越秀站,居民区,41.9,92.8,40.0,50.0,110
2018-06-30,Baiyun,白云站,工业区,59.2,111.7,40.0,50.0,135
2018-07-01,Tianhe,天河站,商业区,40.4,74.7,38.0,65.0,108
2018-07-01,Yuexiu,越秀站,居民区,37.0,65.2,38.0,65.0,103
2018-07-01,Baiyun,白云站,工业区,48.5,86.9,38.0,65.0,119
2018-07-02,Tianhe,天河站,商业区,38.8,70.3,38.0,65.0,105
2018-07-02,Yuexiu,越秀站,居民区,42.7,76.2,38.0,65.0,111
2018-07-02,Baiyun,白云站,工业区,49.6,69.4,38.0,65.0,121
2018-07-03,Tianhe,天河站,商业区,39.8,74.4,38.0,65.0,107
2018-07-03,Yuexiu,越秀站,居民区,44.3,54.0,38.0,65.0,113
2018-07-03,Baiyun,白云站,工业区,64.3,114.0,38.0,65.0,142
2018-07-04,Tianhe,天河站,商业区,40.8,65.0,38.0,65.0,108
2018-07-04,Yuexiu,越秀站,居民区,42.0,66.8,38.0,65.0,110
2018-07-04,Baiyun,白云站,工业区,44.4,96.9,38.0,65.0,113
2018-07-05,Tianhe,天河站,商业区,34.0,62.7,38.0,65.0,99
2018-07-05,Yuexiu,越秀站,居民区,43.5,82.7,38.0,65.0,112
2018-07-05,Baiyun,白云站,工业区,50.1,93.8,38.0,65.0,122
2018-07-06,Tianhe,天河站,商业区,47.6,85.2,38.0,65.0,118
2018-07-06,Yuexiu,越秀站,居民区,39.7,79.7,38.0,65.0,107
2018-07-06,Baiyun,白云站,工业区,57.1,116.4,38.0,65.0,132
2018-07-07,Tianhe,天河站,商业区,38.4,60.3,38.0,65.0,105
2018-07-07,Yuexiu,越秀站,居民区,47.9,75.3,38.0,65.0,118
2018-07-07,Baiyun,白云站,工业区,51.2,84.5,38.0,65.0,123
2018-07-08,Tianhe,天河站,商业区,34.7,64.7,38.0,65.0,100
2018-07-08,Yuexiu,越秀站,居民区,40.4,76.0,38.0,65.0,108
2018-07-08,Baiyun,白云站,工业区,60.9,115.1,38.0,65.0,137
2018-07-09,Tianhe,天河站,商业区,33.7,67.2,38.0,65.0,98
2018-07-09,Yuexiu,越秀站,居民区,45.4,70.5,38.0,65.0,115
2018-07-09,Baiyun,白云站,工业区,53.4,103.6,38.0,65.0,126
2018-07-10,Tianhe,天河站,商业区,33.4,69.4,38.0,65.0,98
2018-07-10,Yuexiu,越秀站,居民区,37.6,68.7,38.0,65.0,104
2018-07-10,Baiyun,白云站,工业区,47.7,86.1,38.0,65.0,118
2018-07-11,Tianhe,天河站,商业区,29.2,44.2,38.0,65.0,92
2018-07-11,Yuexiu,越秀站,居民区,47.7,77.8,38.0,65.0,118
2018-07-11,Baiyun,白云站,工业区,41.7,57.1,38.0,65.0,110
2018-07-12,Tianhe,天河站,商业区,31.6,48.6,38.0,65.0,95
2018-07-12,Yuexiu,越秀站,居民区,48.0,96.1,38.0,65.0,119
2018-07-12,Baiyun,白云站,工业区,43.9,98.9,38.0,65.0,113
2018-07-13,Tianhe,天河站,商业区,40.2,69.7,38.0,65.0,107
2018-07-13,Yuexiu,越秀站,居民区,24.1,54.3,38.0,65.0,84
2018-07-13,Baiyun,白云站,工业区,38.8,57.1,38.0,65.0,105
2018-07-14,Tianhe,天河站,商业区,40.4,92.4,38.0,65.0,108
2018-07-14,Yuexiu,越秀站,居民区,46.5,88.9,38.0,65.0,116
2018-07-14,Baiyun,白云站,工业区,53.4,105.2,38.0,65.0,126
2018-07-15,Tianhe,天河站,商业区,39.0,72.4,38.0,65.0,106
2018-07-15,Yuexiu,越秀站,居民区,39.1,69.9,38.0,65.0,106
2018-07-15,Baiyun,白云站,工业区,43.5,75.8,38.0,65.0,112
2018-07-16,Tianhe,天河站,商业区,26.1,46.5,38.0,65.0,87
2018-07-16,Yuexiu,越秀站,居民区,32.8,51.8,38.0,65.0,97
2018-07-16,Baiyun,白云站,工业区,50.3,104.6,38.0,65.0,122
2018-07-17,Tianhe,天河站,商业区,39.8,59.2,38.0,65.0,107
2018-07-17,Yuexiu,越秀站,居民区,32.8,65.2,38.0,65.0,97
2018-07-17,Baiyun,白云站,工业区,41.8,73.3,38.0,65.0,110
2018-07-18,Tianhe,天河站,商业区,37.9,60.9,38.0,65.0,104
2018-07-18,Yuexiu,越秀站,居民区,39.1,60.0,38.0,65.0,106
2018-07-18,Baiyun,白云站,工业区,44.6,83.1,38.0,65.0,114
2018-07-19,Tianhe,天河站,商业区,26.6,50.3,38.0,65.0,88
2018-07-19,Yuexiu,越秀站,居民区,38.4,73.3,38.0,65.0,105
2018-07-19,Baiyun,白云站,工业区,50.6,105.0,38.0,65.0,122
2018-07-20,Tianhe,天河站,商业区,35.7,61.1,38.0,65.0,101
2018-07-20,Yuexiu,越秀站,居民区,39.2,74.8,38.0,65.0,106
2018-07-20,Baiyun,白云站,工业区,49.4,89.2,38.0,65.0,121
2018-07-21,Tianhe,天河站,商业区,31.3,52.2,38.0,65.0,95
2018-07-21,Yuexiu,越秀站,居民区,30.4,65.4,38.0,65.0,93
2018-07-21,Baiyun,白云站,工业区,39.9,66.2,38.0,65.0,107
2018-07-22,Tianhe,天河站,商业区,31.2,61.8,38.0,65.0,95
2018-07-22,Yuexiu,越秀站,居民区,36.8,75.4,38.0,65.0,103
2018-07-22,Baiyun,白云站,工业区,44.0,81.7,38.0,65.0,113
2018-07-23,Tianhe,天河站,商业区,30.6,68.2,38.0,65.0,94
2018-07-23,Yuexiu,越秀站,居民区,31.6,58.9,38.0,65.0,95
2018-07-23,Baiyun,白云站,工业区,53.7,101.0,38.0,65.0,127
2018-07-24,Tianhe,天河站,商业区,34.0,60.4,38.0,65.0,99
2018-07-24,Yuexiu,越秀站,居民区,38.8,68.6,38.0,65.0,105
2018-07-24,Baiyun,白云站,工业区,56.1,125.7,38.0,65.0,130
2018-07-25,Tianhe,天河站,商业区,32.1,48.9,38.0,65.0,96
2018-07-25,Yuexiu,越秀站,居民区,38.0,88.0,38.0,65.0,104
2018-07-25,Baiyun,白云站,工业区,43.1,91.7,38.0,65.0,112
2018-07-26,Tianhe,天河站,商业区,43.8,74.0,38.0,65.0,113
2018-07-26,Yuexiu,越秀站,居民区,41.8,88.8,38.0,65.0,110
2018-07-26,Baiyun,白云站,工业区,46.2,81.3,38.0,65.0,116
2018-07-27,Tianhe,天河站,商业区,31.9,51.0,38.0,65.0,96
2018-07-27,Yuexiu,越秀站,居民区,34.8,54.0,38.0,65.0,100
2018-07-27,Baiyun,白云站,工业区,49.3,81.1,38.0,65.0,120
2018-07-28,Tianhe,天河站,商业区,36.2,53.9,38.0,65.0,102
2018-07-28,Yuexiu,越秀站,居民区,40.4,79.5,38.0,65.0,108
2018-07-28,Baiyun,白云站,工业区,34.3,64.4,38.0,65.0,99
2018-07-29,Tianhe,天河站,商业区,41.4,64.6,38.0,65.0,109
2018-07-29,Yuexiu,越秀站,居民区,48.2,90.7,38.0,65.0,119
2018-07-29,Baiyun,白云站,工业区,43.8,78.4,38.0,65.0,113
2018-07-30,Tianhe,天河站,商业区,37.9,68.9,38.0,65.0,104
2018-07-30,Yuexiu,越秀站,居民区,41.6,67.2,38.0,65.0,109
2018-07-30,Baiyun,白云站,工业区,50.2,76.2,38.0,65.0,122
2018-07-31,Tianhe,天河站,商业区,34.4,55.7,38.0,65.0,99
2018-07-31,Yuexiu,越秀站,居民区,34.3,70.1,38.0,65.0,99
2018-07-31,Baiyun,白云站,工业区,57.0,109.6,38.0,65.0,131
2018-08-01,Tianhe,天河站,商业区,25.1,43.6,32.5,76.0,86
2018-08-01,Yuexiu,越秀站,居民区,39.0,71.3,32.5,76.0,106
2018-08-01,Baiyun,白云站,工业区,56.6,106.4,32.5,76.0,131
2018-08-02,Tianhe,天河站,商业区,30.9,53.6,32.5,76.0,94
2018-08-02,Yuexiu,越秀站,居民区,33.7,59.6,32.5,76.0,98
2018-08-02,Baiyun,白云站,工业区,46.5,92.5,32.5,76.0,116
2018-08-03,Tianhe,天河站,商业区,26.5,40.6,32.5,76.0,88
2018-08-03,Yuexiu,越秀站,居民区,23.9,45.5,32.5,76.0,84
2018-08-03,Baiyun,白云站,工业区,35.0,48.0,32.5,76.0,100
2018-08-04,Tianhe,天河站,商业区,31.7,73.0,32.5,76.0,95
2018-08-04,Yuexiu,越秀站,居民区,33.0,64.9,32.5,76.0,97
2018-08-04,Baiyun,白云站,工业区,42.5,75.7,32.5,76.0,111
2018-08-05,Tianhe,天河站,商业区,34.1,59.5,32.5,76.0,99
2018-08-05,Yuexiu,越秀站,居民区,34.3,64.0,32.5,76.0,99
2018-08-05,Baiyun,白云站,工业区,37.8,75.5,32.5,76.0,104
2018-08-06,Tianhe,天河站,商业区,29.2,48.2,32.5,76.0,92
2018-08-06,Yuexiu,越秀站,居民区,35.7,57.8,32.5,76.0,101
2018-08-06,Baiyun,白云站,工业区,42.2,75.8,32.5,76.0,110
2018-08-07,Tianhe,天河站,商业区,34.9,66.1,32.5,76.0,100
2018-08-07,Yuexiu,越秀站,居民区,32.9,64.6,32.5,76.0,97
2018-08-07,Baiyun,白云站,工业区,50.8,97.0,32.5,76.0,123
2018-08-08,Tianhe,天河站,商业区,30.0,46.2,32.5,76.0,93
2018-08-08,Yuexiu,越秀站,居民区,27.7,48.2,32.5,76.0,90
2018-08-08,Baiyun,白云站,工业区,38.2,67.3,32.5,76.0,105
2018-08-09,Tianhe,天河站,商业区,30.3,57.7,32.5,76.0,93
2018-08-09,Yuexiu,越秀站,居民区,32.7,61.9,32.5,76.0,97
2018-08-09,Baiyun,白云站,工业区,42.4,59.6,32.5,76.0,111
2018-08-10,Tianhe,天河站,商业区,25.8,45.6,32.5,76.0,87
2018-08-10,Yuexiu,越秀站,居民区,27.0,51.9,32.5,76.0,89
2018-08-10,Baiyun,白云站,工业区,51.6,105.5,32.5,76.0,124
2018-08-11,Tianhe,天河站,商业区,29.0,60.9,32.5,76.0,91
2018-08-11,Yuexiu,越秀站,居民区,33.7,58.5,32.5,76.0,98
2018-08-11,Baiyun,白云站,工业区,38.1,66.3,32.5,76.0,104
2018-08-12,Tianhe,天河站,商业区,28.3,51.8,32.5,76.0,90
2018-08-12,Yuexiu,越秀站,居民区,33.8,60.9,32.5,76.0,98
2018-08-12,Baiyun,白云站,工业区,44.8,91.2,32.5,76.0,114
2018-08-13,Tianhe,天河站,商业区,34.3,51.5,32.5,76.0,99
2018-08-13,Yuexiu,越秀站,居民区,20.4,40.4,32.5,76.0,79
2018-08-13,Baiyun,白云站,工业区,33.4,58.6,32.5,76.0,98
2018-08-14,Tianhe,天河站,商业区,24.7,35.6,32.5,76.0,85
2018-08-14,Yuexiu,越秀站,居民区,35.7,69.6,32.5,76.0,101
2018-08-14,Baiyun,白云站,工业区,38.4,49.2,32.5,76.0,105
2018-08-15,Tianhe,天河站,商业区,27.5,51.7,32.5,76.0,89
2018-08-15,Yuexiu,越秀站,居民区,25.7,47.2,32.5,76.0,87
2018-08-15,Baiyun,白云站,工业区,41.9,80.3,32.5,76.0,110
2018-08-16,Tianhe,天河站,商业区,30.5,49.0,32.5,76.0,94
2018-08-16,Yuexiu,越秀站,居民区,38.9,68.8,32.5,76.0,106
2018-08-16,Baiyun,白云站,工业区,41.8,67.5,32.5,76.0,110
2018-08-17,Tianhe,天河站,商业区,28.0,45.5,32.5,76.0,90
2018-08-17,Yuexiu,越秀站,居民区,32.1,68.9,32.5,76.0,96
2018-08-17,Baiyun,白云站,工业区,33.4,49.3,32.5,76.0,98
2018-08-18,Tianhe,天河站,商业区,36.6,64.4,32.5,76.0,102
2018-08-18,Yuexiu,越秀站,居民区,29.7,59.6,32.5,76.0,92
2018-08-18,Baiyun,白云站,工业区,38.2,82.7,32.5,76.0,105
2018-08-19,Tianhe,天河站,商业区,33.1,56.3,32.5,76.0,97
2018-08-19,Yuexiu,越秀站,居民区,43.7,73.3,32.5,76.0,112
2018-08-19,Baiyun,白云站,工业区,46.7,86.8,32.5,76.0,117
2018-08-20,Tianhe,天河站,商业区,35.9,75.7,32.5,76.0,101
2018-08-20,Yuexiu,越秀站,居民区,33.2,54.7,32.5,76.0,97
2018-08-20,Baiyun,白云站,工业区,44.9,74.7,32.5,76.0,114
2018-08-21,Tianhe,天河站,商业区,39.1,71.4,32.5,76.0,106
2018-08-21,Yuexiu,越秀站,居民区,31.2,57.3,32.5,76.0,95
2018-08-21,Baiyun,白云站,工业区,33.5,53.8,32.5,76.0,98
2018-08-22,Tianhe,天河站,商业区,35.4,59.1,32.5,76.0,101
2018-08-22,Yuexiu,越秀站,居民区,27.8,53.1,32.5,76.0,90
2018-08-22,Baiyun,白云站,工业区,49.5,96.2,32.5,76.0,121
2018-08-23,Tianhe,天河站,商业区,34.5,56.8,32.5,76.0,99
